country_name,date,"Air transport, freight (million ton-km)","Air transport, passengers carried","Air transport, registered carrier departures worldwide","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Container port traffic (TEU: 20 foot equivalent units),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),Fixed broadband subscriptions,Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),ICT goods exports (% of total goods exports),ICT goods imports (% total goods imports),"ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Individuals using the Internet (% of population),"Industrial design applications, nonresident, by count","Industrial design applications, resident, by count",Investment in energy with private participation (current US$),Investment in ICT with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Liner shipping connectivity index (maximum value in 2004 = 100),Mobile cellular subscriptions,Mobile cellular subscriptions (per 100 people),Public private partnerships investment in energy (current US$),Public private partnerships investment in ICT (current US$),Public private partnerships investment in transport (current US$),Public private partnerships investment in water and sanitation (current US$),Rail lines (total route-km),"Railways, goods transported (million ton-km)","Railways, passengers carried (million passenger-km)",Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",Secure Internet servers,Secure Internet servers (per 1 million people),"Trademark applications, nonresident, by count","Trademark applications, resident, by count"
Mongolia,1994,3.0,630000.0,10000.0,51.9379844961,19.696969697,28.3650458069,1.25464190977012,0.4366153846,,1067.99449057358,17.3848987108656,94.4014732965009,0.0,0.0,0.0,5.59852670349908,,,69114.0,3.002984997,,,8.37004405286344,3800000.0,0.0,,,,,,,,0.0,0.0,,,,,,,,15120.5078405047,34.8,,,,
Mongolia,1993,3.0,630000.0,10000.0,53.0373831776,19.8598130841,27.1028037383,1.22988505747126,0.428,,1095.8851012042,11.2703330751356,91.3632842757552,0.0,0.0,0.0,8.63671572424477,,,66399.0,2.924665387,,,8.46153846153846,2200000.0,0.0,,,,,,,,0.0,0.0,,,,,,,,15328.2964316343,34.8,,,,
Mongolia,1992,1.3999999762,590600.0,17900.0,,,,,,,1227.81460625425,9.7302833731649,94.6398088084671,0.0,0.0,0.0,5.36019119153295,,,69225.0,3.095246399,,,6.60919540229885,2300000.0,0.0,,,,,,,,0.0,0.0,,,,,,,,15560.0685716125,34.8,,,,
Mongolia,1991,1.2000000477000001,615700.0,9800.0,,,,,,,1351.31634029173,10.5295757200372,92.1647568906782,0.0,0.0,0.0,7.83524310932177,,,68480.0,3.112619746,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,15817.6282011948,34.8,,,,
Mongolia,1990,,,,,,,,,,1505.02004919884,9.64755077658304,92.1146953405018,0.0,0.0,0.0,7.88530465949821,,,66357.0,3.070046585,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,16100.4296686504,34.8,,,,
Mongolia,1989,,,,,,,,,,1620.12424410312,7.86958965711074,93.5637998875773,0.0,0.0,0.0,6.43620011242271,,,57000.0,2.68763335,,,,,,,,,,,,,0.0,0.0,,,,,,,,16408.708875084,34.8,,,,
Mongolia,1988,,,,,,,,,,1611.07470400541,7.84424379232506,92.8611738148984,0.0,0.0,0.0,7.13882618510158,,,55000.0,2.652173263,,,,,,,,,,,,,0.0,0.0,,,,,,,,16781.0235556385,34.8,,,,
Mongolia,1987,,,,,,,,,,1568.63559867861,7.40519558077038,93.1621379516274,0.0,0.0,0.0,6.83786204837265,,,53000.0,2.62181289,,,,,,,,,,,,,0.0,0.0,,,,,,,,17214.9223696044,34.8,,,,
Mongolia,1986,,,,,,,,,,1561.49107168239,5.70977917981073,92.6182965299685,0.0,0.0,0.0,7.38170347003155,,,51000.0,2.588948136,,,,,,,,,,,,,0.0,0.0,,,,,,,,17665.7637498528,34.8,,,,
Mongolia,1985,,,,,,,,,,1469.987665022,6.12029546253957,90.9602532536053,0.0,0.0,0.0,9.03974674639465,,,49000.0,2.552423656,,,,,,,,,,,,,0.0,0.0,,,,,,,,18127.4169889319,34.8,,,,
Mongolia,1984,,,,,,,,,,,,,,,,,,,47000.0,2.511150577,,,,,,,,,,,,,0.0,0.0,,,,,,,,18593.2000179521,34.8,,,,
Mongolia,1983,,,,,,,,,,,,,,,,,,,45000.0,2.464709468,,,,,,,,,,,,,0.0,0.0,,,,,,,,19060.419887905,34.8,,,,
Mongolia,1982,,,,,,,,,,,,,,,,,,,42902.0,2.407793929,,,,,,,,,,,,,0.0,0.0,,,,,,,,19530.8444227934,34.8,,,,
Mongolia,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,20008.9580335104,34.8,,,,
Mongolia,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,20497.3553699537,34.8,,,,
Mongolia,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,20996.1338153595,34.8,,,,
Mongolia,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,21536.4126277641,34.8,,,,
Mongolia,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,22130.1404882367,34.8,,,,
Mongolia,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,22758.7235233643,34.8,,,,
Mongolia,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,23423.4440405172,34.8,,,,
Mongolia,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24114.2516613195,34.8,,,,
Mongolia,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24816.2138301901,34.8,,,,
Mongolia,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25516.283128091,34.8,,,,
Mongolia,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26209.1414171464,34.8,,,,
Mongolia,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,26895.8481466597,34.8,,,,
Mongolia,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27577.7466603587,34.8,,,,
Mongolia,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28283.3471228196,34.8,,,,
Mongolia,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29043.6380661945,34.8,,,,
Mongolia,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29852.1290229604,34.8,,,,
Mongolia,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,30685.8823778384,34.8,,,,
Mongolia,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31521.25374881,34.8,,,,
Mongolia,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32345.3742396978,34.8,,,,
Mongolia,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33291.4001999397,34.8,,,,
Mongolia,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34404.2819490223,34.8,,,,
Mongolia,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,
Montenegro,2022,,,,,,,,,,,,,,,,,,,,,,,7.97075061786188,188923071.535618,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,2021,0.0322728,1589.285,20.0,,,,,,,,,,,,,,188286.0,29.98858024,189519.0,30.18496191,1.1654248887,3.576230133,6.42732891233104,120932847.959377,82.21969752,,,,,,,4.4277308052,1120074.0,178.3957863,,,,,,,,,,,,,
Montenegro,2020,,,,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,,,,,,,,,184176.0,29.27852882,191768.0,30.48543195,1.0657757848,4.7370935615,9.04197919213215,70389233.3159603,77.60879306,852.0,1.0,,,,,5.4365316794,1080089.0,171.7021595,,,,,,,27.8,,,487.0,783.832765175292,7762.0,354.0
Montenegro,2019,0.15295,597380.0,7192.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,15744.41,,,,,,,,178781.0,28.36011015,188175.0,29.85028458,0.7955168113000001,3.8413195344,3.31009538677201,63019338.9204783,73.47666575,871.0,1.0,,,,,5.4343356051,1150998.0,182.5833286,,,,,250.0,130.33,66.5,,,430.0,691.287208935932,8152.0,414.0
Montenegro,2018,0.1345,565522.0,6887.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,15988.02,,,,,,,,159029.0,25.18453413,172880.0,27.37803961,0.4951062416,3.8920345105000003,4.42859739334696,81139931.3613441,71.51710049,758.0,1.0,99750000.0,,,,3.0720506427,1134412.0,179.6504897,99750000.0,,,,249.0,112.856,66.7,,,259.0,416.246803819185,8339.0,522.0
Montenegro,2017,0.1119,507637.0,6436.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,43371.97,,,,,,,,137426.0,21.72956084,152155.0,24.05848478,0.4476693585,4.1798848271,3.86961698980053,61564845.2468548,71.27233254,,,,,,,3.1785110022,1044674.0,165.1820416,,,,,249.0,168.9,59.9,,,139.0,223.33873738096,,
Montenegro,2016,0.0587,544597.0,6842.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,30213.25,,,,,,,,114848.0,18.13588014,148015.0,23.37334824,0.7516924453,4.4784191504,4.35458359434826,60802633.3846584,69.88164684,942.0,8.0,,,,,5.219392813,1040747.0,164.3464653,,,,,249.0,112.5,83.9,,,87.0,139.803279110016,,
Montenegro,2015,,526980.0,6864.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,24062.26,,,50.3496503496504,49.6503496503497,0.0,,0.0,112394.0,17.728711,154448.0,24.36218977,0.5508753507,4.7165153133,4.90355741026787,66062920.7455566,68.11978601,1525.0,8.0,154600000.0,,,,3.7626010182,1007890.0,158.981712,154600000.0,,,,249.0,111.9,80.6,,,59.0,94.8310640849043,,
Montenegro,2014,,503040.0,6492.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,27240.7,4612.34139045689,17.5543649543019,44.7841159785692,55.2158840214308,0.0,0.0,0.0,103863.0,16.3745834,164671.0,25.96130501,0.5901435188,4.0706729142,3.48992937607148,47783331.434118,61.0,1216.0,14.0,,,,,3.9560375928,1013296.0,159.751787,,,,,249.0,94.4,76.14,,,43.0,69.1529566909506,,
Montenegro,2013,0.0,528852.0,7164.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,21111.63,4574.96454482966,19.2141951837769,36.5272496831432,63.4727503168568,0.0,0.0,0.0,95721.0,15.09923558,169032.0,26.66346976,0.41198319790000004,3.6854542104,3.62009488289194,47680506.192439,60.31,1461.0,9.0,,,,,4.5579123703,993902.0,156.7802305,,,,,249.0,104.7,73.4,,,36.0,57.9516972603335,,
Montenegro,2012,0.0,544519.0,7485.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,33592.58,5415.71798949728,24.4374120956399,48.0661040787623,51.9338959212377,0.0,0.0,0.0,87768.0,13.86428582,169803.0,26.82295739,0.4428361081,3.015902467,3.54733648173559,42673240.2084599,56.83878255,1055.0,9.0,,,,,4.1090841527,990869.0,156.5227762,,,,,239.2,73.0,62.0,,,30.0,48.3402379306511,,
Montenegro,2011,0.0,523356.0,7707.0,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,21882.39,5741.20394336851,24.7740963855422,54.6686746987952,45.3313253012048,0.0,0.0,0.0,64712.0,10.24267634,170856.0,27.04324868,0.2375057305,3.2896559892,3.6484016935084798,46415840.6634039,35.61154125,1020.0,14.0,,,,,3.8942501171,1159112.0,183.4653396,,,,,239.2,136.0,65.1,,,17.0,27.4158615273215,,
Montenegro,2010,0.0,659355.414807816,10064.0086862106,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,16971.49,5419.51606966427,16.5837891596221,31.6260566882148,68.3739433117852,0.0,0.0,0.0,64665.0,10.24730447,170553.0,27.02711697,0.2694904403,3.5849244461,3.7634566046589,39451354.4357518,37.5,1063.0,12.0,,,,,3.4628926147,1170000.0,185.4070398,,,,,249.0,150.0,90.7,,,13.0,20.987104231646,,
Montenegro,2009,,,,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,,5010.5613187254,25.9782608695652,24.963768115942,75.036231884058,0.0,0.0,0.0,59329.0,9.399666023,171749.0,27.21069359,0.5403593116000001,3.6445632322,4.02408191541631,42394766.6681008,35.1,,,268000000.0,,,,3.5526469381,1294167.0,205.0386418,,,,,249.0,104.0,99.0,,,,,,
Montenegro,2008,,,,1.0565568676,59.912989434400004,39.0304536979,,0.16090000000000002,,6287.18784898431,25.6364922206506,45.5799151343706,54.4200848656294,0.0,0.0,0.0,39749.0,6.294717372,174046.0,27.56221238,0.3216532945,1.6172728237,4.0044961771842,47828967.9969708,32.9,,,,,,,3.3819078579,1158032.0,183.3878625,,,,,249.0,185.9,101.127,,,,,,
Montenegro,2007,,,,3.8953373991999998,56.384025182,39.7206374188,,0.16943333330000002,,6564.6437994723,32.089552238806,40.1119402985075,59.8880597014925,0.0,0.0,0.0,17852.0,2.825032203,176289.0,27.89727213,,,4.79651513223589,44754694.4542259,30.8,,,,,,,,900000.0,142.4226408,,,,,249.0,183.0,121.881,,,,,,
Montenegro,2006,,,,5.4231717338,58.3401807724,36.2366474938,,0.1622666667,,6451.77025324174,28.7940379403794,40.7181571815718,59.2818428184282,0.0,0.0,0.0,,,168233.0,26.59621055,,,,,28.9,,,,,,,,643681.0,101.7605072,,,,,248.0,133.0,108.0,,,,,,
Montenegro,2005,0.123,383140.0,5560.0,,,,,,,6314.90522758241,27.0600558659218,34.8463687150838,65.1536312849162,0.0,0.0,0.0,7665.0,1.211137727,170933.0,27.00892434,,,,,27.1,,,,147000000.0,,,,543220.0,85.83355981,,,,,248.0,132.0,122.0,,,,,,
Montenegro,2004,0.11900000000000001,337046.0,4974.0,,,,,,,,,,,,,,,,,,,,,,25.3500686,,,,,,,,483766.0,76.47930187,,,,,249.0,94.0,164.0,,,,,,
Montenegro,2003,42.871,287111.0,4978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,55.0,192.0,,,,,,
Montenegro,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,192.0,,,,,,
Montenegro,2001,0.0,121737.0,2411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,215.0,,,,,,
Montenegro,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2022,,,,,,,,,,,,,,,,,,,,,,,9.54269346749229,2097582944.89885,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2021,58.894368,4740714.0,50340.0,,,,,,8457129.0,,,,,,,,2271286.0,6.081934577,2511357.0,6.724784538,2.1331419611,4.0805471525,12.7323084485692,1962755550.84295,88.13031937,,,,,212500000.0,,69.3039477287,51333884.0,137.4592738,,,212500000.0,,2295.0,3148.0,4464.0,,,,,,
Morocco,2020,46.244684,3012310.0,32519.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,7000928.0,,,,,,,,2102434.0,5.696023035,2357286.0,6.386481267,1.9025397643000002,4.7633792892999995,13.2384332060297,1835752481.46424,84.12036305,1045.0,2863.0,1038770000.0,,,,68.0522500059,49421023.0,133.893994,1038770000.0,,,,2295.0,3111.0,2409.0,790.432560675511,29.0,16219.0,442.069851779176,11688.0,18481.0
Morocco,2019,102.19214,9380951.0,91254.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,6068803.0,,,,,,,,1751341.0,4.801908567,2054545.0,5.633247458,2.4062847579,4.0289346584,8.19719275273278,1586425696.37392,84.12036305,1617.0,3620.0,25800000.0,,,,62.0447837254,46666722.0,127.9529984,25800000.0,,,,2295.0,3125.0,4803.0,798.801071208763,29.0,13479.0,371.277228924928,13187.0,17025.0
Morocco,2018,97.71152,8132917.0,80154.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,4715747.0,,,,,,,,1552599.0,4.309292493,2199140.0,6.103789513,2.1009243974,3.9392928777,8.94380421140875,1666561944.74976,64.80386519,1673.0,3879.0,261860000.0,,,239530000.0,62.5369528895,44737885.0,124.1715549,261860000.0,,,239530000.0,2295.0,3485.0,4475.0,807.180881525581,29.0,10655.0,296.569389401899,14270.0,14609.0
Morocco,2017,77.93581,8667392.0,86735.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,4509580.0,,,,,,,,1378867.0,3.87526241,2046390.0,5.751314843,2.1388738385,3.9539198258,8.612901286592841,1492626585.806,61.76221201,1557.0,3714.0,220000000.0,,,,66.3883495341,43916066.0,123.4247246,220000000.0,,,,2109.0,3896.0,4923.0,816.254957517448,29.0,10115.0,284.704099837551,13039.0,17001.0
Morocco,2016,53.82625368,7738637.0,80085.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,4106683.0,,,,,,,,1255428.0,3.574041694,2070173.0,5.89351569,2.2471164214,3.9441613103,9.38745109829538,1440057102.85724,58.27123642,2167.0,4056.0,,,,,61.1905494817,41513933.0,118.1848162,,,,,2109.0,3831.0,5208.0,826.039875964131,29.0,859.0,24.4678708087306,13845.0,15173.0
Morocco,2015,52.913598,7043971.0,75044.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,3987251.0,,,55.525632706035,6.11615833874108,18.7670343932511,,7.17391304347826,1147533.0,3.31048391,2222370.0,6.411249286,2.206838907,4.0208100285,9.78637387649794,1436003560.67557,57.07999935,2333.0,3727.0,1900000000.0,,,114000000.0,58.2901760135,43079696.0,124.279337,1900000000.0,,,114000000.0,2109.0,4748.521,5507.0,836.205796359437,29.0,328.0,9.45777590365156,12474.0,13534.0
Morocco,2014,47.000251,6976810.0,72345.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,4076488.0,902.956538110474,14.7046545606345,55.0267863354902,5.69470535030961,19.4809712655674,0.0,13.1044319209629,993451.0,2.9054767999999997,2487738.0,7.275713692,2.7098567968,3.7958600207,9.78202985994855,1588253680.60278,56.8,1937.0,3695.0,2621580000.0,,,,57.8327386808,44114534.0,129.0186985,2621580000.0,,,,2109.0,5383.499,5449.0,846.749865972635,29.0,244.0,7.12437818266631,12259.0,14379.0
Morocco,2013,43.321464,6507408.0,68700.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,3526437.0,879.139031853096,13.0248160438609,43.3920069254076,9.30601644784302,21.0034627037945,0.0,20.9565719232434,843940.0,2.503106638,2924861.0,8.675070486,2.8672667104,3.6110150036,7.95888081733161,1142310069.57492,56.0,1923.0,2996.0,1438000000.0,,,,56.473471084,42423794.0,125.8279977,1438000000.0,,,,2109.0,,5397.0,857.898644718346,29.0,182.0,5.38405356340479,12737.0,13205.0
Morocco,2012,38.8408635811992,6563646.6759083,61161.3007019091,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,2790692.0,873.946159243796,11.7578196451436,43.3729650631059,5.96670934699104,22.6852021218218,0.0,25.3118712273642,689541.0,2.07431284,3279054.0,9.864219554,3.0779025004,3.5103573693,7.14426316185181,1096403165.5975,55.41605319,1930.0,2622.0,1880000000.0,,,,50.9618131151,39016336.0,117.3709565,1880000000.0,,,,2109.0,,5114.0,869.508666737686,29.0,113.0,3.38808549452961,12213.0,15004.0
Morocco,2011,40.9843170717889,7502696.74521668,69940.912476723,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,3032679.0,822.764638103455,10.6934335759418,46.704790850196,8.0220747020715,16.2001119731265,0.0,26.3056866352075,595207.0,1.815660024,3566076.0,10.87820142,3.2582720138,4.7765656441,7.17271386634242,1140394196.79829,46.1074826,1998.0,3454.0,342750000.0,,,,44.9489728503,36553943.0,111.5066406,342750000.0,,,,2109.0,5976.0,4819.0,881.359873854912,29.0,76.0,2.30977070389563,,
Morocco,2010,64.571,7144446.0,75306.0,87.7768190969,10.1907774902,2.0324034129,36.4586206896552,10.573,2946000.0,773.051112333287,11.3129435620142,45.9023318688746,14.650219668807,12.5168976005407,0.0,24.1466711726935,504499.0,1.559821081,3749364.0,11.59236591,3.7721153941,5.8663028331,6.8070846302614605,1003096667.02254,52.0,1878.0,4077.0,,,,,50.2978959198,31982279.0,98.88351218,,,,,2109.0,5572.0,4398.0,893.273389555139,29.0,51.0,1.57092906439007,12619.0,16398.0
Morocco,2009,62.807,4930683.0,62037.0,85.5509888083,11.8873316407,2.561679551,38.2862068965517,11.103,1222000.0,743.066860070024,11.0759044691416,51.3738472452116,12.1447150626626,14.4431307637739,0.0,20.1891700165524,479503.0,1.501774855,3516281.0,11.0127828,4.1213686473,5.3551351947,6.1837663390617,917220489.141937,41.3,,,,,,,45.3905371255,25310761.0,79.2717969,,,,,2190.0,4111.0,4190.0,905.037334818593,29.0,,,,
Morocco,2008,55.478,4927341.0,61298.0,83.5368366263,13.4225422369,3.0406211369,40.1137931034483,11.633,919360.0,731.247221431256,10.3696498054475,56.7217898832685,4.51848249027237,13.9445525291829,0.0,23.3657587548638,493228.0,1.563975508,2991158.0,9.484655884,3.2395944456,4.7180511313,5.14905538682728,787892442.997533,33.1,1813.0,3365.0,,,200000000.0,,39.0799171656,22815694.0,72.34623057,,,200000000.0,,1989.0,4959.0,3820.0,916.706411684884,29.0,,,,
Morocco,2007,44.809,4623543.0,68847.0,81.7055370951,14.8183803816,3.4760825233,41.9413793103448,12.163,,715.693742503234,7.37297079961803,62.6074282555159,4.59868321857566,14.1880685530482,0.0,17.2035985324421,477360.0,1.5317834970000002,2393767.0,7.681273642,5.129496653,6.1281022027,2.85453629565012,401485866.89944,21.5,,,,,,,26.8469968445,20029300.0,64.27130717,,,,,1907.0,5837.0,3659.0,928.516017205466,29.0,,,,
Morocco,2006,50.626,4109489.0,55239.0,80.0332712798,16.0930011487,3.8737275716,43.7689655172414,12.693,,687.542077451896,6.51933145388643,64.9516713652839,5.02416431735803,12.6459927507048,0.0,16.4569069673782,391857.0,1.272069575,1266119.0,4.110151044,6.0359265707,6.372733933,3.40317253762489,387168406.65484,19.77119157,,,,,,,11.3005861812,16004731.0,51.95551274,,,,,1907.0,5744.0,3333.0,940.550037553893,29.0,,,,
Morocco,2005,60.764,3492984.0,48651.0,78.5001850569,17.2615375855,4.2382773576,45.5965517241379,13.223,,634.958669359542,6.36599274235355,65.9979263867289,5.07516848107828,10.3836184551581,0.0,17.4753758424054,249138.0,0.818037796,1341156.0,4.403648976,6.0396276416,6.9548293321,3.53934495994845,327886704.995135,15.08444452,,,,,,,,12392805.0,40.69143563,,,,,1907.0,5825.0,2987.0,952.947337961328,29.0,,,,
